,_id,away_key,home_key,home_win_chance_max,home_win_chance_median,home_win_chance_medium,home_win_chance_mild,max_margin_bottom,max_margin_top,median_margin,median_margin_bottom,median_margin_top,medium_margin_bottom,medium_margin_top,mild_margin_bottom,mild_margin_top,season
184,604eb4cc2e55ab2df12b0189,MSTM,WISC,0.945,1.0,1.0,1.0,-31,68,22,19,25,4,40,13,32,2021
185,604eb4d463eaa7765ecf3207,MSTM,UTAHST,0.821,1.0,0.8907975460122699,1.0,-27,57,13,10,17,-5,31,4,23,2021
186,604eb4d8bcc2efd67b69d332,MSTM,NTX,0.83,1.0,0.9102091020910209,1.0,-28,54,12,9,16,-5,30,3,22,2021
187,604eb4ee2f5a8f3b7c8248ff,MSTM,IONA,0.325,0.0,0.2848335388409371,0.15738963531669867,-45,30,-6,-10,-3,-23,11,-15,3,2021
188,604eb4f5cfabe84fa1d7292c,MSTM,VTECH,0.801,1.0,0.8655980271270037,1.0,-24,57,12,8,15,-6,29,3,22,2021
189,604eb4f5150d29ba50b052b5,MSTM,OREGST,0.836,1.0,0.9187192118226601,1.0,-33,70,12,9,16,-4,30,4,22,2021
190,604eb50b4d376aec5e7e61ff,MSTM,ORAL,0.804,1.0,0.8703703703703703,1.0,-33,54,12,8,15,-7,29,3,21,2021
191,604eb515b46b3b8f16e289a8,MSTM,DREXEL,0.591,0.8614718614718615,0.6081081081081081,0.666023166023166,-39,58,4,-1,7,-15,21,-6,12,2021
192,604eb515b0c99457d5146524,MSTM,COLG,0.666,1.0,0.7004889975550123,0.8107074569789675,-41,58,6,3,10,-13,25,-4,15,2021
193,604eb550fe67c57c73e8a46f,MSTM,WINTH,0.523,0.6188118811881188,0.5284653465346535,0.5480769230769231,-48,54,1,-3,4,-18,19,-10,11,2021
194,604eb556846b888c6d250aee,MSTM,SYRA,0.916,1.0,1.0,1.0,-21,65,18,15,22,2,36,9,28,2021
195,604eb55b6a788db7752763be,MSTM,LIBRTY,0.818,1.0,0.895910780669145,1.0,-31,56,13,10,17,-5,31,4,22,2021
196,604eb563064ea3d113421cb0,MSTM,MHST,0.684,1.0,0.7333333333333333,0.8423076923076923,-36,41,7,4,10,-11,25,-3,17,2021
197,604eb57d30e94052f93b68a6,MSTM,DRAKE,0.883,1.0,0.9679802955665024,1.0,-29,75,16,12,19,-2,34,6,24,2021
198,604eb58b5eb1bdb13127c55e,MSTM,UCLA,0.833,1.0,0.9075425790754258,1.0,-34,63,14,10,18,-5,31,4,22,2021
199,604eb59ca848d63aa7b9dbe7,MSTM,GNZG,0.949,1.0,1.0,1.0,-16,61,22,19,26,5,41,13,32,2021
200,604eb5b6ed39b4154c5c1c3b,MSTM,VIR,0.95,1.0,1.0,1.0,-27,67,23,19,26,6,39,14,31,2021
201,604eb5b8885ef364ac1eeb84,MSTM,TXS,0.306,0.0,0.26211180124223604,0.1311787072243346,-46,32,-7,-10,-4,-24,10,-16,3,2021
202,604eb5ccc49fbe0c97e64e25,MSTM,CREIGH,0.914,1.0,1.0,1.0,-26,62,20,16,23,2,39,11,29,2021
203,604eb5e268bad4c1e0ff0c50,MSTM,MICH,0.948,1.0,1.0,1.0,-23,60,22,19,25,5,40,13,31,2021
204,604eb5e83549d68b832b09b7,MSTM,OKL,0.866,1.0,0.9540942928039702,1.0,-27,74,16,12,19,-3,33,6,25,2021
205,604eb601d033fedf45264f37,MSTM,KAN,0.897,1.0,0.9840881272949816,1.0,-31,60,18,14,22,-1,36,9,27,2021
206,604eb60a5722a7e303a47603,MSTM,LSU,0.952,1.0,1.0,1.0,-20,63,23,19,26,5,41,13,32,2021
207,604eb60ad5771a2b06f79c7b,MSTM,USC,0.895,1.0,0.9841849148418491,1.0,-26,57,17,14,20,-1,36,8,27,2021
208,604eb623ba55b2128e1f9220,MSTM,FLST,0.823,1.0,0.8899755501222494,1.0,-24,58,13,10,17,-6,31,4,23,2021
209,604eb62919c4dcf7ed44c4aa,MSTM,IOWA,0.982,1.0,1.0,1.0,-16,70,29,25,32,10,48,19,39,2021
210,604eb63ebcc2efd67b69d342,MSTM,COL,0.901,1.0,1.0,1.0,-27,59,17,14,21,1,35,8,27,2021
211,604eb64436da51554e0a9b03,MSTM,TX,0.871,1.0,0.9539951573849879,1.0,-31,67,16,12,19,-3,32,6,24,2021
212,604eb650b1ae8f3c65bc5305,MSTM,BYU,0.862,1.0,0.9416767922235723,1.0,-40,58,16,13,20,-4,34,7,26,2021
213,604eb65c47a724d37653cfd3,MSTM,BAYL,0.911,1.0,1.0,1.0,-15,61,18,15,21,1,35,9,27,2021
214,604eb66a63eaa7765ecf3217,MSTM,UCONN,0.806,1.0,0.8803945745992602,1.0,-33,59,12,8,15,-6,31,3,21,2021
215,604eb6836631cba208a49f84,MSTM,ALA,0.907,1.0,1.0,1.0,-26,67,18,15,22,1,37,9,28,2021
216,604eb699cfabe84fa1d7293c,MSTM,TXTECH,0.81,1.0,0.874384236453202,1.0,-32,58,12,9,15,-6,30,3,21,2021
217,604eb69b7f46b7ef2a7ec43c,MSTM,ARK,0.919,1.0,1.0,1.0,-28,58,19,15,22,2,37,10,27,2021
218,604eb69e4d376aec5e7e620f,MSTM,PUR,0.914,1.0,1.0,1.0,-27,64,18,15,22,1,36,9,28,2021
219,604eb6d1b46b3b8f16e289b8,MSTM,OHIOST,0.952,1.0,1.0,1.0,-25,64,23,19,27,5,40,13,32,2021
220,604eb6d22f5a8f3b7c82490f,MSTM,NCAR,0.824,1.0,0.8940316686967114,1.0,-30,66,13,10,16,-5,31,4,22,2021
221,604eb6de846b888c6d250afe,MSTM,ILL,0.97,1.0,1.0,1.0,-25,78,25,22,29,8,43,16,35,2021
222,604eb6e5b0c99457d5146534,MSTM,FL,0.831,1.0,0.9013563501849569,1.0,-28,50,13,10,16,-6,30,4,22,2021
223,604eb702fe67c57c73e8a47f,MSTM,LOYCH,0.886,1.0,0.962378640776699,1.0,-26,55,16,13,19,-2,33,7,25,2021
224,604eb70ea848d63aa7b9dbf7,MSTM,OKST,0.893,1.0,0.9829476248477467,1.0,-34,58,17,13,19,-1,33,7,26,2021
225,604eb71a43cc245f245c1c6b,MSTM,TENN,0.852,1.0,0.9322660098522167,1.0,-22,46,14,11,17,-4,31,5,22,2021
226,604eb74368bad4c1e0ff0c60,MISSR,OHIO,0.416,0.14410480349344978,0.3977832512315271,0.3365570599613153,-46,52,-3,-6,1,-20,16,-11,7,2021
227,604eb74e6a788db7752763ce,MSTM,WVIR,0.856,1.0,0.9317904993909866,1.0,-26,55,14,10,17,-4,32,4,23,2021
228,604eb752064ea3d113421cc0,MSTM,SDST,0.793,1.0,0.8660049627791563,1.0,-28,50,11,8,15,-6,29,3,20,2021
229,604eb754b1ae8f3c65bc5315,MISSR,VCU,0.332,0.0,0.29634146341463413,0.18181818181818182,-44,39,-6,-10,-3,-23,12,-16,4,2021
230,604eb754d033fedf45264f47,MSTM,CLMSN,0.804,1.0,0.8714462299134734,1.0,-26,60,12,9,15,-7,30,3,21,2021
231,604eb75830e94052f93b68b6,MISSR,USCB,0.314,0.0,0.27239709443099275,0.15625,-50,38,-7,-10,-3,-25,12,-16,3,2021
232,604eb764218e0f290eafd95e,MISSR,STBON,0.552,0.728110599078341,0.558252427184466,0.5915750915750916,-41,44,2,-2,5,-16,20,-8,12,2021
233,604eb78219c4dcf7ed44c4ba,MISSR,GCAN,0.18,0.0,0.10365853658536585,0.0,-53,28,-11,-15,-8,-30,5,-21,-3,2021
234,604eb786885ef364ac1eeb94,MISSR,EWASH,0.248,0.0,0.19083023543990088,0.0,-63,30,-10,-14,-7,-27,7,-19,-1,2021
235,604eb7a3041af5476927c50e,MISSR,GEORGE,0.462,0.28205128205128205,0.45141451414514144,0.4351005484460695,-41,41,-2,-6,2,-20,15,-12,8,2021
236,604eb7b0addb23332fcf31d7,MISSR,NCG,0.312,0.0,0.26894865525672373,0.1442125237191651,-51,37,-7,-10,-4,-24,11,-16,3,2021
237,604eb7bc7f46b7ef2a7ec44c,MISSR,MARY,0.717,1.0,0.7713226205191595,0.9283018867924528,-37,60,8,4,12,-11,26,-2,18,2021
238,604eb7d55722a7e303a47613,MISSR,ABCHR,0.103,0.0,0.019441069258809233,0.0,-68,31,-18,-22,-15,-38,1,-28,-9,2021
239,604eb7fe6631cba208a49f94,MISSR,IONA,0.047,0.0,0.0,0.0,-73,32,-22,-25,-18,-39,-5,-31,-13,2021
240,604eb8015a0a9cf0e7e64e85,MISSR,HARTFD,0.106,0.0,0.011152416356877323,0.0,-58,26,-17,-21,-13,-35,1,-26,-8,2021
241,604eb8013549d68b832b09c7,MISSR,WISC,0.734,1.0,0.7877300613496933,0.9530075187969925,-42,54,9,5,12,-10,26,-1,18,2021
242,604eb80e7e55199f7269d2e2,MISSR,NTX,0.458,0.3277310924369748,0.44945188794153473,0.41291585127201563,-56,39,-2,-5,3,-20,19,-11,9,2021
243,604eb81c47a724d37653cfe3,MISSR,COLG,0.213,0.0,0.14658385093167703,0.0,-73,28,-11,-15,-7,-29,7,-21,-2,2021
244,604eb839cfabe84fa1d7294c,MISSR,VTECH,0.486,0.48444444444444446,0.4773561811505508,0.4691588785046729,-43,43,-1,-4,4,-20,18,-11,9,2021
245,604eb841ba55b2128e1f9230,MISSR,DREXEL,0.245,0.0,0.193390452876377,0.0,-50,30,-9,-13,-6,-27,10,-19,-1,2021
246,604eb8574d376aec5e7e621f,MISSR,UTAHST,0.417,0.13551401869158877,0.402676399026764,0.35647279549718575,-43,46,-3,-6,1,-21,15,-12,7,2021
247,604eb86b846b888c6d250b0e,MISSR,LIBRTY,0.481,0.42323651452282157,0.4745972738537794,0.46382189239332094,-48,54,-1,-5,3,-21,16,-11,9,2021
248,604eb872fe67c57c73e8a48f,MISSR,MHST,0.293,0.0,0.24064837905236908,0.08627450980392157,-48,39,-8,-11,-4,-24,10,-17,2,2021
249,604eb87cb0c99457d5146544,MISSR,ORAL,0.343,0.0,0.30617283950617286,0.19769673704414586,-52,37,-6,-11,-3,-26,13,-17,5,2021
250,604eb881218e0f290eafd96e,MISSR,DRAKE,0.538,0.6872246696035242,0.5504926108374384,0.5831739961759083,-48,43,2,-2,5,-17,19,-8,11,2021
251,604eb890b46b3b8f16e289c8,MISSR,RUTGER,0.628,1.0,0.6555142503097894,0.7611650485436893,-38,54,5,1,8,-12,23,-4,14,2021
252,604eb89cd5771a2b06f79c8b,MISSR,SYRA,0.633,1.0,0.6629766297662977,0.7466666666666667,-41,53,5,2,8,-13,24,-5,14,2021
253,604eb8bf4d4cf59a1786087d,MISSR,TXS,0.061,0.0,0.0,0.0,-65,20,-21,-25,-18,-40,-4,-30,-12,2021
254,604eb8c92f5a8f3b7c82491f,MISSR,CLVST,0.217,0.0,0.1524163568773234,0.0,-62,32,-11,-14,-7,-27,7,-19,-2,2021
255,604eb8d443cc245f245c1c7b,MISSR,UCLA,0.473,0.4125,0.46782178217821785,0.4305019305019305,-39,46,-1,-5,3,-19,17,-11,8,2021
256,604eb8d6a848d63aa7b9dc07,MISSR,GNZG,0.716,1.0,0.7698019801980198,0.9186046511627907,-36,59,8,4,12,-12,27,-2,18,2021
257,604eb9036a788db7752763de,MISSR,APPLST,0.236,0.0,0.1701093560145808,0.0,-49,42,-11,-14,-7,-29,7,-20,-1,2021
258,604eb90804524c89df421c40,MISSR,OKL,0.512,0.5757575757575758,0.5159313725490197,0.5239923224568138,-44,41,1,-3,5,-18,20,-9,11,2021
259,604eb916150d29ba50b052c5,MISSR,KAN,0.6,1.0,0.6253101736972705,0.7053231939163498,-47,54,4,1,8,-14,22,-6,14,2021
260,604eb9315eb1bdb13127c56e,MISSR,VIR,0.695,1.0,0.7435265104808878,0.861878453038674,-31,59,7,4,12,-10,27,-3,18,2021
261,604eb93bb1ae8f3c65bc5325,MISSR,CREIGH,0.656,1.0,0.6913730255164034,0.8,-36,47,7,3,10,-13,25,-4,16,2021
262,604eb954d033fedf45264f57,MISSR,USC,0.671,1.0,0.7156862745098039,0.8282442748091603,-39,44,6,3,9,-12,23,-4,15,2021
263,604eb96163eaa7765ecf3227,MISSR,IOWA,0.831,1.0,0.9071782178217822,1.0,-28,81,14,10,17,-5,32,4,23,2021
264,604eb9718dc437da9237f667,MISSR,ORE,0.594,0.8658008658008658,0.6134969325153374,0.669260700389105,-43,52,4,-1,7,-14,21,-6,13,2021
265,604eb981218e0f290eafd97e,MISSR,UCONN,0.433,0.15714285714285714,0.41911764705882354,0.3730769230769231,-43,44,-3,-6,1,-19,16,-12,7,2021
266,604eb9815a0a9cf0e7e64e95,MISSR,MICH,0.769,1.0,0.8261405672009864,1.0,-40,58,10,7,13,-9,26,1,19,2021
267,604eb992c4e3223134d728ec,MISSR,BYU,0.562,0.7443946188340808,0.5744416873449132,0.603082851637765,-52,50,3,-2,6,-16,21,-8,12,2021
268,604eb992e5f95f0bfb2b0967,MISSR,COL,0.586,0.8538812785388128,0.6039119804400978,0.6723809523809524,-39,59,3,-1,6,-15,20,-6,12,2021
269,604eb9bd885ef364ac1eeba4,MISSR,TX,0.534,0.6211453744493393,0.5464684014869888,0.5551257253384912,-43,48,2,-3,5,-16,20,-9,11,2021
270,604eb9d019c4dcf7ed44c4ca,MISSR,FLST,0.454,0.3125,0.44252163164400493,0.4058252427184466,-45,41,-2,-5,2,-19,16,-10,8,2021
271,604eb9d243cc245f245c1c8b,MISSR,TXTECH,0.505,0.5324675324675324,0.5060827250608273,0.49902912621359224,-53,41,1,-4,4,-19,18,-10,9,2021
272,604eb9e07e55199f7269d2f2,MISSR,BAYL,0.587,0.8765432098765432,0.60880195599022,0.6583011583011583,-41,43,3,-1,8,-15,23,-6,13,2021
273,604eb9e1b46b3b8f16e289d8,MISSR,VILL,0.675,1.0,0.7218788627935723,0.832046332046332,-41,56,7,4,10,-10,24,-3,16,2021
274,604eb9e6962fa6476386087d,MISSR,NCAR,0.516,0.5829596412556054,0.52,0.5314285714285715,-49,48,1,-3,5,-17,18,-9,11,2021
275,604eb9e674b8901639250a8e,MISSR,ALA,0.555,0.7533632286995515,0.5717791411042945,0.6007604562737643,-48,47,3,-2,6,-18,22,-9,12,2021
276,604eba2436da51554e0a9b13,MISSR,ARK,0.602,1.0,0.6305418719211823,0.6833013435700576,-43,47,4,1,8,-14,21,-6,13,2021
277,604eba254d376aec5e7e622f,MISSR,PUR,0.624,1.0,0.6515337423312884,0.7252747252747253,-43,54,5,1,9,-14,24,-5,16,2021
278,604eba36a848d63aa7b9dc17,MISSR,OHIOST,0.759,1.0,0.8166047087980174,1.0,-37,58,10,7,14,-9,28,1,21,2021
279,604eba36ba55b2128e1f9240,MISSR,FL,0.473,0.38666666666666666,0.4725274725274725,0.4419475655430712,-48,40,-2,-5,3,-18,17,-11,8,2021
280,604eba6030e94052f93b68c6,MISSR,ILL,0.784,1.0,0.8518518518518519,1.0,-34,51,11,8,15,-6,29,2,21,2021
281,604eba60b1ae8f3c65bc5335,MISSR,LOYCH,0.535,0.6233183856502242,0.5419753086419753,0.55765595463138,-46,52,1,-3,4,-18,19,-9,11,2021
282,604eba7ffe67c57c73e8a49f,MISSR,TENN,0.56,0.7363636363636363,0.575682382133995,0.6305609284332688,-48,39,2,-2,5,-16,20,-7,11,2021
283,604eba85addb23332fcf31e7,MISSR,OKST,0.532,0.6277056277056277,0.5372208436724566,0.5595238095238095,-46,48,2,-3,5,-17,20,-8,11,2021
284,604eba9204524c89df421c50,MISSR,WVIR,0.518,0.603448275862069,0.5254658385093167,0.5320388349514563,-48,43,1,-3,5,-18,18,-9,10,2021
285,604ebaa9d5771a2b06f79c9b,MISSR,CLMSN,0.472,0.4018264840182648,0.460880195599022,0.4410058027079304,-54,50,-1,-4,3,-20,17,-11,9,2021
286,604ebaaab0c99457d5146554,MISSR,SDST,0.439,0.2102803738317757,0.42098765432098767,0.3838582677165354,-50,37,-3,-6,2,-22,15,-12,7,2021
287,604ebadd150d29ba50b052d5,USCB,VCU,0.556,0.7405660377358491,0.5714285714285714,0.6142034548944337,-47,55,2,-2,5,-16,21,-7,12,2021
288,604ebae3d033fedf45264f67,MISSR,HOU,0.575,0.8691588785046729,0.5921855921855922,0.6261859582542695,-38,44,3,-1,6,-16,22,-8,12,2021
289,604ebaf46318d29bb18248cf,USCB,OHIO,0.617,1.0,0.6493184634448576,0.7229601518026565,-43,46,4,1,8,-14,23,-6,14,2021
290,604ebaf55eb1bdb13127c57e,USCB,STBON,0.721,1.0,0.7704714640198511,0.9146567717996289,-40,51,8,5,13,-10,26,-2,19,2021
291,604ebafa34ebea6ab47ec45c,USCB,ABCHR,0.191,0.0,0.12360939431396786,0.0,-50,42,-12,-15,-8,-29,7,-21,-3,2021
292,604ebafefe569958bc37f667,USCB,GCAN,0.421,0.12844036697247707,0.4,0.33725490196078434,-53,49,-3,-7,1,-22,14,-13,6,2021
293,604ebb026a788db7752763ee,USCB,EWASH,0.453,0.24,0.4404907975460123,0.4066797642436149,-46,51,-2,-6,2,-22,18,-12,8,2021
294,604ebb02cfabe84fa1d7295c,USCB,GEORGE,0.652,1.0,0.6831072749691739,0.8003952569169961,-44,49,5,2,9,-13,24,-4,14,2021
295,604ebb1bbd52c705f71eeb44,USCB,NCG,0.515,0.5555555555555556,0.5233415233415234,0.5447619047619048,-48,45,1,-3,3,-18,18,-9,10,2021
296,604ebb2968bad4c1e0ff0c70,USCB,MARY,0.839,1.0,0.9150246305418719,1.0,-30,61,15,11,18,-5,32,5,23,2021
297,604ebb4ea848d63aa7b9dc27,USCB,HARTFD,0.271,0.0,0.22127139364303178,0.04911591355599214,-53,34,-9,-12,-5,-28,10,-18,1,2021
298,604ebb529ffafd0cb1e64e35,USCB,IONA,0.17,0.0,0.08798017348203221,0.0,-57,33,-14,-17,-10,-32,6,-22,-5,2021
299,604ebb9743cc245f245c1c9b,USCB,WINTH,0.27,0.0,0.21321695760598502,0.04431599229287091,-59,44,-9,-12,-5,-26,9,-18,1,2021
300,604ebb9c846b888c6d250b1e,USCB,COLG,0.442,0.27586206896551724,0.4273399014778325,0.38323353293413176,-49,51,-2,-6,2,-20,16,-11,7,2021
301,604ebba247a724d37653cff3,USCB,UTAHST,0.625,1.0,0.6522811344019729,0.7364485981308411,-49,48,5,2,8,-13,22,-5,14,2021
302,604ebba73549d68b832b09d7,USCB,NTX,0.654,1.0,0.6905940594059405,0.8003875968992248,-35,47,5,2,8,-12,22,-4,14,2021
303,604ebbb9bcc2efd67b69d352,USCB,VTECH,0.639,1.0,0.6731946144430845,0.7519230769230769,-45,50,5,2,8,-14,22,-5,13,2021
304,604ebbcafe67c57c73e8a4af,USCB,GTECH,0.796,1.0,0.861557478368356,1.0,-35,60,11,8,15,-7,29,3,20,2021
305,604ebbd14d376aec5e7e623f,USCB,DREXEL,0.357,0.0,0.32142857142857145,0.22803738317757008,-46,35,-5,-9,-2,-23,13,-15,5,2021
306,604ebbe5b46b3b8f16e289e8,USCB,ORAL,0.537,0.6317991631799164,0.547945205479452,0.5769230769230769,-46,44,2,-3,5,-15,20,-9,12,2021
307,604ebbe994fdae93930a9af3,USCB,RUTGER,0.828,1.0,0.9089775561097256,1.0,-31,49,12,9,15,-5,28,3,20,2021
308,604ebbedb1ae8f3c65bc5345,USCB,OREGST,0.627,1.0,0.6588957055214724,0.7462962962962963,-33,45,5,1,8,-13,22,-5,14,2021
309,604ebbf863eaa7765ecf3237,USCB,SYRA,0.818,1.0,0.892059553349876,1.0,-37,61,12,9,15,-6,30,4,22,2021
310,604ebbfb30e94052f93b68d6,USCB,MHST,0.495,0.5254237288135594,0.49133663366336633,0.5028142589118199,-40,47,-1,-4,4,-19,17,-10,10,2021
311,604ebbfca376c1e24d5ebc50,USCB,APPLST,0.397,0.0,0.37515527950310557,0.310546875,-62,42,-4,-8,-1,-22,14,-13,6,2021
312,604ebbff804ae290ac10f03b,USCB,GNZG,0.87,1.0,0.9615384615384616,1.0,-31,59,16,12,20,-2,34,6,26,2021
313,604ebc0cdd007997c144c46a,USCB,LIBRTY,0.64,1.0,0.6724565756823822,0.7662835249042146,-50,55,5,2,9,-14,22,-5,15,2021
314,604ebc165722a7e303a47623,USCB,CREIGH,0.812,1.0,0.8824257425742574,1.0,-34,55,14,9,17,-6,30,4,24,2021
315,604ebc17064ea3d113421cd0,USCB,UCLA,0.662,1.0,0.6899509803921569,0.8116504854368932,-36,45,6,3,9,-12,23,-4,14,2021
316,604ebc25af04d8ab736c5f88,USCB,USC,0.783,1.0,0.8393719806763285,1.0,-30,54,11,8,15,-7,28,2,20,2021
317,604ebc26d5771a2b06f79cab,USCB,CLVST,0.313,0.0,0.27530864197530863,0.1393596986817326,-51,35,-7,-10,-3,-24,12,-16,3,2021
318,604ebc26ba55b2128e1f9250,USCB,DRAKE,0.685,1.0,0.7216748768472906,0.8664122137404581,-50,49,7,4,10,-12,24,-3,16,2021
319,604ebc2ed033fedf45264f77,USCB,TXS,0.131,0.0,0.04579207920792079,0.0,-57,42,-15,-19,-11,-32,3,-24,-6,2021
320,604ebc342e55ab2df12b0199,USCB,OKL,0.758,1.0,0.8217821782178217,1.0,-41,52,10,6,13,-9,27,1,19,2021
321,604ebc5f2f5a8f3b7c82492f,USCB,VIR,0.854,1.0,0.9416873449131513,1.0,-41,70,15,12,19,-3,34,6,25,2021
322,604ebc72cfabe84fa1d7296c,USCB,KAN,0.765,1.0,0.830423940149626,1.0,-32,52,11,7,14,-9,29,1,20,2021
323,604ebc916a788db7752763fe,USCB,ORE,0.763,1.0,0.8277571251548946,1.0,-47,56,11,7,14,-8,27,1,20,2021
324,604ebc9cc598cc9810f0c1fb,USCB,MICH,0.862,1.0,0.9419753086419753,1.0,-27,70,17,13,20,-3,35,7,26,2021
325,604ebcb36631cba208a49fa4,USCB,LSU,0.813,1.0,0.8873762376237624,1.0,-37,56,13,9,17,-5,30,3,23,2021
326,604ebcd95eb1bdb13127c58e,USCB,IOWA,0.925,1.0,1.0,1.0,-18,71,22,18,25,2,41,12,32,2021
327,604ebcef43cc245f245c1cab,USCB,BYU,0.768,1.0,0.8294190358467244,1.0,-31,52,10,7,13,-8,28,1,20,2021
328,604ebcf434ebea6ab47ec46c,USCB,PUR,0.789,1.0,0.8548387096774194,1.0,-32,60,11,8,15,-7,30,2,21,2021
329,604ebd015a0a9cf0e7e64ea5,USCB,COL,0.76,1.0,0.8121951219512196,1.0,-40,55,11,6,14,-8,28,1,20,2021
330,604ebd05fe569958bc37f677,USCB,BAYL,0.795,1.0,0.8581997533908755,1.0,-33,61,12,8,15,-6,30,3,22,2021
331,604ebd0c218e0f290eafd98e,USCB,UCONN,0.643,1.0,0.6703567035670357,0.7644787644787645,-39,49,5,2,8,-13,23,-5,14,2021
332,604ebd14b0c99457d5146564,USCB,TX,0.723,1.0,0.7754601226993865,0.9180952380952381,-38,52,9,5,12,-10,28,-2,18,2021
333,604ebd175036e38c365ebc50,USCB,ILL,0.882,1.0,0.9694002447980417,1.0,-39,65,17,13,20,-2,36,7,27,2021
334,604ebd1b30e94052f93b68e6,USCB,VILL,0.812,1.0,0.8902743142144638,1.0,-35,57,13,10,16,-6,31,4,22,2021
335,604ebd1c39f62f8595008272,USCB,NCAR,0.676,1.0,0.7173100871731009,0.8408239700374532,-35,44,6,3,10,-13,23,-4,16,2021
336,604ebd1d885ef364ac1eebb4,USCB,TXTECH,0.684,1.0,0.7235872235872236,0.8385899814471243,-45,52,7,4,10,-11,24,-3,17,2021
337,604ebd1f3549d68b832b09e7,USCB,FLST,0.64,1.0,0.6695121951219513,0.7452471482889734,-42,61,5,2,9,-13,23,-5,14,2021
338,604ebd26f69875f6ed250a9e,USCB,ALA,0.693,1.0,0.7382133995037221,0.8555347091932458,-37,49,8,4,12,-12,27,-3,18,2021
339,604ebd3036da51554e0a9b23,USCB,OHIOST,0.856,1.0,0.939729397293973,1.0,-34,62,16,13,20,-3,35,7,26,2021
340,604ebd39b79ba7269533e2e3,USCB,TENN,0.709,1.0,0.7561576354679803,0.9041095890410958,-38,54,9,5,12,-10,27,-2,18,2021
341,604ebd43bcc2efd67b69d362,USCB,ARK,0.79,1.0,0.8562653562653563,1.0,-36,62,12,8,15,-7,30,2,20,2021
342,604ebd5cb46b3b8f16e289f8,USCB,FL,0.648,1.0,0.6864197530864198,0.7905660377358491,-40,48,6,2,9,-12,25,-4,16,2021
343,604ebd5cfe67c57c73e8a4bf,USCB,OKST,0.678,1.0,0.7186732186732187,0.8571428571428571,-51,56,7,3,11,-12,26,-3,17,2021
344,604ebd6cd5771a2b06f79cbb,USCB,LOYCH,0.681,1.0,0.7236363636363636,0.86328125,-53,49,7,4,11,-12,27,-3,17,2021
345,604ebd7533a0a8de0d6c5f88,USCB,CLMSN,0.593,0.8392156862745098,0.6100861008610086,0.6666666666666666,-42,49,4,-1,8,-14,22,-6,13,2021
346,604ebd8add007997c144c47a,USCB,WVIR,0.702,1.0,0.7481389578163772,0.8908045977011494,-32,56,8,4,11,-11,24,-2,17,2021
347,604ebd954d376aec5e7e624f,USCB,SDST,0.573,0.8008474576271186,0.591304347826087,0.6368715083798883,-44,49,4,-2,8,-15,22,-8,14,2021
348,604ebdc4150d29ba50b052e5,OHIO,VCU,0.382,0.0,0.35574572127139364,0.29182156133828996,-50,37,-4,-7,-1,-22,14,-13,6,2021
349,604ebdc72e55ab2df12b01a9,OHIO,EWASH,0.334,0.0,0.297029702970297,0.16733067729083664,-60,46,-7,-10,-3,-25,12,-16,3,2021
350,604ebdd96a788db77527640e,USCB,HOU,0.748,1.0,0.8029739776951673,0.9508506616257089,-41,58,9,6,12,-10,26,-1,18,2021
351,604ebdf047a724d37653d003,OHIO,STBON,0.594,0.8986175115207373,0.6220858895705521,0.6845238095238095,-49,54,4,-1,7,-15,23,-7,13,2021
352,604ebe0206cbaf2d89db933d,OHIO,GCAN,0.281,0.0,0.2273838630806846,0.0975609756097561,-48,40,-8,-12,-5,-27,9,-18,2,2021
353,604ebe182e6538930e7ec43c,OHIO,HARTFD,0.164,0.0,0.0853960396039604,0.0,-60,26,-15,-18,-11,-33,5,-25,-5,2021
354,604ebe2168bad4c1e0ff0c80,OHIO,NCG,0.359,0.0,0.3316953316953317,0.2340823970037453,-46,32,-5,-9,-2,-23,13,-15,5,2021
355,604ebe29fe569958bc37f687,OHIO,ABCHR,0.137,0.0,0.05432098765432099,0.0,-64,29,-16,-20,-13,-35,3,-26,-7,2021
356,604ebe3355ce06319b008272,OHIO,UTAHST,0.462,0.3512396694214876,0.4511002444987775,0.42775665399239543,-50,44,-2,-5,3,-19,17,-10,9,2021
357,604ebe3ca848d63aa7b9dc37,OHIO,WISC,0.735,1.0,0.784409257003654,0.9455909943714822,-30,52,10,6,14,-9,28,-1,20,2021
358,604ebe3cba55b2128e1f9260,OHIO,ORAL,0.465,0.3425925925925926,0.45054945054945056,0.4346978557504873,-51,50,-2,-5,3,-22,19,-12,10,2021
359,604ebe3c3ebb60d6f0afd92e,OHIO,COLG,0.301,0.0,0.2610294117647059,0.12452830188679245,-49,39,-8,-11,-5,-26,12,-18,3,2021
360,604ebe47098d806f1fe0cb6f,OHIO,DREXEL,0.276,0.0,0.22332506203473945,0.07735849056603773,-48,35,-8,-12,-5,-26,10,-18,2,2021
361,604ebe485eb1bdb13127c59e,OHIO,MARY,0.773,1.0,0.8417799752781211,1.0,-31,53,11,7,15,-7,29,2,21,2021
362,604ebe5063eaa7765ecf3247,OHIO,VTECH,0.545,0.7063492063492064,0.558679706601467,0.595703125,-38,47,2,-3,6,-19,19,-8,11,2021
363,604ebe6030e94052f93b68f6,OHIO,NTX,0.585,0.8851063829787233,0.606280193236715,0.6629834254143646,-36,41,3,-1,7,-17,21,-8,13,2021
