test,SeasonTeamID,AdjD,AdjEM,AdjO,AdjT,Conf,Conference,GlobalTeamID,Key,L,Luck,NCAdjEM,Name,OppAdjEM,OppD,OppO,Rk,School,Season,ShortDisplayName,Stadium,TeamLogoUrl,W
613,600002582020,106.0,-7.9,98.1,62.5,Pat,Patriot League,60000258,NAVY,16,0.018,-4.06,Midshipmen,-5.44,105.2,99.7,255,Navy,2020,NAVY,"{'StadiumID': 113, 'Active': True, 'Name': 'Alumni Hall (Navy)', 'Address': None, 'City': 'Annapolis', 'State': 'MD', 'Zip': None, 'Country': None, 'Capacity': 5710}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/258.png,14
614,600002602020,108.8,-11.72,97.0,68.4,Pat,Patriot League,60000260,LEHI,21,0.046,5.4,Mountain Hawks,-2.26,104.4,102.2,304,Lehigh,2020,LEHIGH,"{'StadiumID': 196, 'Active': True, 'Name': 'Stabler Arena', 'Address': None, 'City': 'Bethlehem', 'State': 'PA', 'Zip': None, 'Country': None, 'Capacity': 5600}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/260.png,11
615,600002592020,102.6,0.78,103.3,66.3,Pat,Patriot League,60000259,BOSTU,13,0.002,0.04,Terriers,-4.98,105.6,100.6,159,Boston University,2020,BU,"{'StadiumID': 122, 'Active': True, 'Name': 'Case Gym', 'Address': None, 'City': 'Boston', 'State': 'MA', 'Zip': None, 'Country': None, 'Capacity': 1800}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/0.png,21
616,600002572020,102.9,-6.68,96.2,69.5,Pat,Patriot League,60000257,BUCK,20,0.004,2.63,Bison,-3.13,104.8,101.7,242,Bucknell,2020,BUCK,"{'StadiumID': 163, 'Active': True, 'Name': 'Sojka Pavilion', 'Address': None, 'City': 'Lewisburg', 'State': 'PA', 'Zip': None, 'Country': None, 'Capacity': 4000}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/257.png,14
617,600002632020,107.4,-8.63,98.8,69.5,Pat,Patriot League,60000263,ARMY,15,0.046,-6.73,Black Knights,-6.82,106.7,99.9,264,Army West Point,2020,ARMY,"{'StadiumID': 305, 'Active': True, 'Name': 'Christl Arena', 'Address': None, 'City': 'West Point', 'State': 'NY', 'Zip': None, 'Country': None, 'Capacity': 5043}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/263.png,15
618,600002622020,109.1,-8.75,100.4,71.0,Pat,Patriot League,60000262,LOYMD,17,0.018,-7.3,Greyhounds,-6.87,106.7,99.9,268,Loyola Maryland,2020,LOYMD,"{'StadiumID': 181, 'Active': True, 'Name': 'Reitz Arena', 'Address': None, 'City': 'Baltimore', 'State': 'MD', 'Zip': None, 'Country': None, 'Capacity': 2100}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/0.png,15
619,600002642020,117.3,-21.34,95.9,68.3,Pat,Patriot League,60000264,HOLY,29,-0.042,0.04,Crusaders,-3.21,103.9,100.7,344,Holy Cross,2020,HOLY,"{'StadiumID': 39, 'Active': True, 'Name': 'Hart Center', 'Address': None, 'City': 'Worcester', 'State': 'MA', 'Zip': None, 'Country': None, 'Capacity': 3536}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/264.png,3
620,600002652020,104.0,-2.88,101.1,68.7,Pat,Patriot League,60000265,AMERCN,14,-0.033,-3.0,Eagles,-6.03,106.2,100.2,203,American University,2020,AMERCN,"{'StadiumID': 321, 'Active': True, 'Name': 'Bender Arena', 'Address': None, 'City': 'Washington', 'State': 'DC', 'Zip': None, 'Country': None, 'Capacity': 3084}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/0.png,16
621,600002702020,97.2,3.77,101.0,64.5,SEC,Southeastern,60000270,TXAM,14,0.098,-3.2,Aggies,6.1,99.7,105.8,131,Texas A&M,2020,TXAM,"{'StadiumID': 95, 'Active': True, 'Name': 'Reed Arena', 'Address': None, 'City': 'College Station', 'State': 'TX', 'Zip': None, 'Country': None, 'Capacity': 12989}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/270.png,16
622,600002662020,105.5,-4.91,100.6,66.9,Pat,Patriot League,60000266,LAFAY,12,0.101,-2.99,Leopards,-5.07,106.1,101.0,228,Lafayette,2020,LAFAY,"{'StadiumID': 302, 'Active': True, 'Name': 'Kirby Sports Center', 'Address': None, 'City': 'Easton', 'State': 'PA', 'Zip': None, 'Country': None, 'Capacity': 2453}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/266.png,19
623,600002712020,95.7,16.79,112.5,64.9,SEC,Southeastern,60000271,FL,12,-0.047,6.92,Gators,8.82,98.9,107.8,32,Florida,2020,UFL,"{'StadiumID': 119, 'Active': True, 'Name': 'Exactech Arena', 'Address': None, 'City': 'Gainesville', 'State': 'FL', 'Zip': None, 'Country': None, 'Capacity': 10151}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/271.png,19
624,600002672020,94.7,10.66,105.4,73.1,SEC,Southeastern,60000267,SC,13,-0.023,-0.56,Gamecocks,6.1,99.3,105.4,69,South Carolina,2020,SC,"{'StadiumID': 33, 'Active': True, 'Name': 'Colonial Life Arena', 'Address': None, 'City': 'Columbia', 'State': 'SC', 'Zip': None, 'Country': None, 'Capacity': 18000}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/267.png,18
625,600002692020,102.4,15.62,118.1,70.0,SEC,Southeastern,60000269,LSU,10,-0.02,2.01,Tigers,7.18,98.6,105.8,37,LSU,2020,LSU,"{'StadiumID': 110, 'Active': True, 'Name': 'Pete Maravich Assembly Center', 'Address': None, 'City': 'Baton Rouge', 'State': 'LA', 'Zip': None, 'Country': None, 'Capacity': 13215}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/269.png,21
626,600002682020,95.1,17.6,112.7,67.7,SEC,Southeastern,60000268,UK,6,0.018,-0.87,Wildcats,6.37,99.6,105.9,29,Kentucky,2020,UK,"{'StadiumID': 103, 'Active': True, 'Name': 'Rupp Arena', 'Address': None, 'City': 'Lexington', 'State': 'KY', 'Zip': None, 'Country': None, 'Capacity': 20500}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/268.png,25
627,600002772020,95.8,10.8,106.6,65.2,SEC,Southeastern,60000277,TENN,14,-0.02,2.75,Volunteers,8.11,98.1,106.2,68,Tennessee,2020,TENN,"{'StadiumID': 195, 'Active': True, 'Name': 'Thompson-Boling Arena', 'Address': None, 'City': 'Knoxville', 'State': 'TN', 'Zip': None, 'Country': None, 'Capacity': 21678}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/277.png,17
628,600002742020,97.0,6.72,103.7,68.0,SEC,Southeastern,60000274,MISS,17,-0.042,-3.68,Rebels,6.58,99.5,106.1,102,Ole Miss,2020,OLEMISS,"{'StadiumID': 157, 'Active': True, 'Name': 'The Pavilion at Ole Miss', 'Address': None, 'City': 'Oxford', 'State': 'MS', 'Zip': None, 'Country': None, 'Capacity': 9500}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/274.png,15
629,600002732020,104.5,0.14,104.7,69.4,SEC,Southeastern,60000273,VAND,21,-0.061,-5.62,Commodores,5.97,100.0,105.9,169,Vanderbilt,2020,VAND,"{'StadiumID': 75, 'Active': True, 'Name': 'Memorial Gymnasium (Vandy)', 'Address': None, 'City': 'Nashville', 'State': 'TN', 'Zip': None, 'Country': None, 'Capacity': 14316}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/273.png,11
630,600002752020,99.5,11.5,111.0,74.8,SEC,Southeastern,60000275,ALA,15,-0.076,3.96,Crimson Tide,7.83,99.1,106.9,60,Alabama,2020,ALA,"{'StadiumID': 58, 'Active': True, 'Name': 'Coleman Coliseum', 'Address': None, 'City': 'Tuscaloosa', 'State': 'AL', 'Zip': None, 'Country': None, 'Capacity': 15383}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/275.png,16
631,600002762020,95.5,13.59,109.1,71.2,SEC,Southeastern,60000276,ARK,12,-0.047,1.28,Razorbacks,6.53,100.2,106.7,47,Arkansas,2020,ARK,"{'StadiumID': 194, 'Active': True, 'Name': 'Bud Walton Arena', 'Address': None, 'City': 'Fayetteville', 'State': 'AR', 'Zip': None, 'Country': None, 'Capacity': 19200}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/276.png,20
632,600002782020,99.8,13.57,113.4,66.2,SEC,Southeastern,60000278,MSPST,11,-0.001,0.07,Bulldogs,6.27,99.7,106.0,48,Mississippi State,2020,MSSTATE,"{'StadiumID': 108, 'Active': True, 'Name': 'Humphrey Coliseum', 'Address': None, 'City': 'Starkville', 'State': 'MS', 'Zip': None, 'Country': None, 'Capacity': 10575}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/278.png,20
633,600002722020,100.8,7.44,108.2,70.5,SEC,Southeastern,60000272,GA,16,-0.017,1.66,Bulldogs,8.15,98.7,106.9,96,Georgia,2020,UGA,"{'StadiumID': 134, 'Active': True, 'Name': 'Stegeman Coliseum', 'Address': None, 'City': 'Athens', 'State': 'GA', 'Zip': None, 'Country': None, 'Capacity': 10523}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/272.png,16
634,600002792020,95.5,15.91,111.4,69.2,SEC,Southeastern,60000279,AUBRN,6,0.103,1.38,Tigers,6.7,100.3,107.0,33,Auburn,2020,AUBURN,"{'StadiumID': 8, 'Active': True, 'Name': 'Auburn Arena', 'Address': None, 'City': 'Auburn', 'State': 'AL', 'Zip': None, 'Country': None, 'Capacity': 9121}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/279.png,25
635,600002802020,96.7,7.44,104.1,66.5,SEC,Southeastern,60000280,MISSR,16,-0.057,0.12,Tigers,7.22,98.8,106.0,97,Missouri,2020,MIZZ,"{'StadiumID': 62, 'Active': True, 'Name': 'Mizzou Arena', 'Address': None, 'City': 'Columbia', 'State': 'MO', 'Zip': None, 'Country': None, 'Capacity': 15061}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/280.png,15
636,600002812020,104.8,1.87,106.6,67.0,SC,Southern,60000281,CHAT,13,0.025,-3.57,Mocs,-1.7,103.3,101.6,147,Chattanooga,2020,CHAT,"{'StadiumID': 166, 'Active': True, 'Name': 'McKenzie Arena', 'Address': None, 'City': 'Chattanooga', 'State': 'TN', 'Zip': None, 'Country': None, 'Capacity': 10995}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/281.png,20
637,600002822020,96.0,12.23,108.2,66.1,SC,Southern,60000282,ETNST,4,0.067,-0.64,Buccaneers,-1.96,105.0,103.0,56,East Tennessee State,2020,ETNST,"{'StadiumID': 274, 'Active': True, 'Name': 'Freedom Hall Civic Center', 'Address': None, 'City': 'Johnson City', 'State': 'TN', 'Zip': None, 'Country': None, 'Capacity': 6500}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/282.png,30
638,600002832020,98.1,9.59,107.7,68.2,SC,Southern,60000283,FURMAN,7,0.041,1.74,Paladins,-0.81,103.8,102.9,81,Furman,2020,FURMAN,"{'StadiumID': 199, 'Active': True, 'Name': 'Timmons Arena', 'Address': None, 'City': 'Greenville', 'State': 'SC', 'Zip': None, 'Country': None, 'Capacity': 2500}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/283.png,25
639,600002842020,102.7,-2.61,100.1,68.1,SC,Southern,60000284,MERC,15,0.014,-4.91,Bears,-2.16,104.0,101.8,198,Mercer,2020,MERC,"{'StadiumID': 236, 'Active': True, 'Name': 'Hawkins Arena', 'Address': None, 'City': 'Macon', 'State': 'GA', 'Zip': None, 'Country': None, 'Capacity': 3500}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/284.png,17
640,600002872020,106.3,1.04,107.3,71.5,SC,Southern,60000287,WCAR,12,0.049,-1.67,Catamounts,-0.93,103.2,102.2,156,Western Carolina,2020,WCAR,"{'StadiumID': 146, 'Active': True, 'Name': 'Ramsey Center', 'Address': None, 'City': 'Cullowhee', 'State': 'NC', 'Zip': None, 'Country': None, 'Capacity': 7826}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/287.png,19
641,600002852020,103.4,1.08,104.5,65.9,SC,Southern,60000285,WOFF,16,-0.019,-1.8,Terriers,-1.03,103.3,102.3,154,Wofford,2020,WOFF,"{'StadiumID': 6, 'Active': True, 'Name': 'Jerry Richardson Indoor Stadium', 'Address': None, 'City': 'Spartanburg', 'State': 'SC', 'Zip': None, 'Country': None, 'Capacity': 3400}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/285.png,19
642,600002862020,95.5,8.12,103.7,67.8,SC,Southern,60000286,NCG,9,-0.009,-1.46,Spartans,-1.77,104.0,102.2,92,UNCG,2020,NCG,"{'StadiumID': 371, 'Active': True, 'Name': 'Greensboro Coliseum', 'Address': None, 'City': 'Greensboro', 'State': 'NC', 'Zip': None, 'Country': None, 'Capacity': 23500}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/0.png,23
643,600002882020,112.2,-17.25,94.9,73.7,SC,Southern,60000288,CITA,24,0.02,-2.59,Bulldogs,0.01,103.1,103.2,334,Citadel,2020,CITA,"{'StadiumID': 291, 'Active': True, 'Name': 'McAlister Field House', 'Address': None, 'City': 'Charleston', 'State': 'SC', 'Zip': None, 'Country': None, 'Capacity': 6000}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/288.png,6
644,600002932020,122.3,-19.38,102.9,76.1,Slnd,Southland,60000293,HOUBAP,25,0.002,13.24,Huskies,-3.12,104.1,101.0,342,Houston Baptist,2020,HOUBAP,"{'StadiumID': 168, 'Active': True, 'Name': 'Sharp Gymnasium', 'Address': None, 'City': 'Houston', 'State': 'TX', 'Zip': None, 'Country': None, 'Capacity': 1000}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/293.png,4
645,600002942020,112.8,-22.46,90.3,66.1,Slnd,Southland,60000294,INCAR,22,0.066,-2.27,Cardinals,-6.92,106.3,99.3,345,Incarnate Word,2020,INCAR,"{'StadiumID': 255, 'Active': True, 'Name': 'McDermott Convocation Center', 'Address': None, 'City': 'San Antonio', 'State': 'TX', 'Zip': None, 'Country': None, 'Capacity': 2000}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/294.png,9
646,600002902020,108.1,-7.96,100.2,67.9,SC,Southern,60000290,VAMIL,24,-0.143,-6.37,Keydets,-2.27,104.5,102.2,257,VMI,2020,VAMIL,"{'StadiumID': 214, 'Active': True, 'Name': 'Cameron Hall', 'Address': None, 'City': 'Lexington', 'State': 'VA', 'Zip': None, 'Country': None, 'Capacity': 5029}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/290.png,9
647,600002952020,103.7,-4.13,99.5,71.1,Slnd,Southland,60000295,SMHO,13,-0.028,4.54,Bearkats,-5.71,105.9,100.1,212,Sam Houston State,2020,SMHO,"{'StadiumID': 306, 'Active': True, 'Name': 'Bernard G. Johnson Coliseum', 'Address': None, 'City': 'Huntsville', 'State': 'TX', 'Zip': None, 'Country': None, 'Capacity': 6100}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/295.png,18
648,600002912020,97.1,7.0,104.1,71.8,Slnd,Southland,60000291,SFAUS,3,0.042,0.55,Lumberjacks,-8.13,106.7,98.6,100,Stephen F. Austin,2020,SFAUS,"{'StadiumID': 241, 'Active': True, 'Name': 'Johnson Coliseum', 'Address': None, 'City': 'Nacogdoches', 'State': 'TX', 'Zip': None, 'Country': None, 'Capacity': 7203}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/291.png,28
649,600002892020,112.6,-14.01,98.6,72.8,SC,Southern,60000289,SAMF,23,0.008,0.08,Bulldogs,0.07,103.4,103.5,321,Samford,2020,SAMF,"{'StadiumID': 44, 'Active': True, 'Name': 'Pete Hanna Center', 'Address': None, 'City': 'Birmingham', 'State': 'AL', 'Zip': None, 'Country': None, 'Capacity': 5000}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/289.png,10
650,600002922020,106.0,-11.71,94.3,65.7,Slnd,Southland,60000292,TAMU,18,0.029,0.37,Islanders,-6.58,106.2,99.6,303,Texas A&M-Corpus Christi,2020,TAMU,"{'StadiumID': 191, 'Active': True, 'Name': 'American Bank Center', 'Address': None, 'City': 'Corpus Christi', 'State': 'TX', 'Zip': None, 'Country': None, 'Capacity': 8100}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/0.png,14
651,600002962020,100.2,-1.14,99.1,68.4,Slnd,Southland,60000296,ABCHR,11,-0.023,5.58,Wildcats,-7.05,106.6,99.6,184,Abilene Christian,2020,ABCHR,"{'StadiumID': 133, 'Active': True, 'Name': 'Moody Coliseum (Abilene)', 'Address': None, 'City': 'Abilene', 'State': 'TX', 'Zip': None, 'Country': None, 'Capacity': 4600}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/296.png,20
652,600002972020,114.8,-15.51,99.3,69.8,Slnd,Southland,60000297,NO,21,-0.044,15.78,Privateers,-4.21,104.8,100.6,326,New Orleans,2020,NO,"{'StadiumID': 310, 'Active': True, 'Name': 'Lakefront Arena', 'Address': None, 'City': 'New Orleans', 'State': 'LA', 'Zip': None, 'Country': None, 'Capacity': 8785}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/0.png,9
653,600002982020,107.6,-9.56,98.0,73.2,Slnd,Southland,60000298,CARK,21,-0.021,12.93,Bears,-2.02,104.0,101.9,283,Central Arkansas,2020,CARK,"{'StadiumID': 308, 'Active': True, 'Name': 'Farris Center', 'Address': None, 'City': 'Conway', 'State': 'AR', 'Zip': None, 'Country': None, 'Capacity': 5000}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/298.png,10
654,600002992020,112.3,-9.32,103.0,69.0,Slnd,Southland,60000299,MCNST,17,-0.039,7.69,Cowboys,-6.68,105.9,99.2,276,McNeese State,2020,MCNST,"{'StadiumID': 433, 'Active': True, 'Name': 'Burton Coliseum', 'Address': None, 'City': 'Lake Charles', 'State': 'LA', 'Zip': None, 'Country': None, 'Capacity': 8500}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/299.png,15
655,600003012020,107.1,-8.87,98.3,72.4,Slnd,Southland,60000301,NWST,15,0.015,5.85,Demons,-7.15,107.2,100.0,270,Northwestern State,2020,NWST,"{'StadiumID': 270, 'Active': True, 'Name': 'Prather Coliseum', 'Address': None, 'City': 'Natchitoches', 'State': 'LA', 'Zip': None, 'Country': None, 'Capacity': 3400}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/301.png,15
656,600003002020,109.6,-17.62,92.0,72.1,Slnd,Southland,60000300,SELOU,23,-0.008,4.94,Lions,-4.86,105.2,100.3,336,Southeastern Louisiana,2020,SELOU,"{'StadiumID': 390, 'Active': True, 'Name': 'University Center (LA)', 'Address': None, 'City': 'Hammond', 'State': 'LA', 'Zip': None, 'Country': None, 'Capacity': 7500}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/300.png,8
657,600003352020,98.5,15.19,113.7,63.9,WCC,West Coast,60000335,STMRY,8,0.055,-0.32,Gaels,4.46,100.9,105.4,38,Saint Mary's,2020,STMRY,"{'StadiumID': 96, 'Active': True, 'Name': 'McKeon Pavilion', 'Address': None, 'City': 'Moraga', 'State': 'CA', 'Zip': None, 'Country': None, 'Capacity': 3500}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/0.png,26
658,600003232020,102.5,3.93,106.4,69.3,SB,Sun Belt,60000323,ARLR,10,0.069,1.35,Trojans,-0.59,102.7,102.1,129,Little Rock,2020,ARLR,"{'StadiumID': 263, 'Active': True, 'Name': 'Jack Stephens Center', 'Address': None, 'City': 'Little Rock', 'State': 'AR', 'Zip': None, 'Country': None, 'Capacity': 5600}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/0.png,21
659,600003112020,103.4,-17.19,86.2,69.7,SWAC,Southwestern Athletic,60000311,ALAST,24,-0.022,10.67,Hornets,-5.47,104.2,98.7,332,Alabama State,2020,ALASU,"{'StadiumID': 427, 'Active': True, 'Name': 'Dunn-Oliver Acadome', 'Address': None, 'City': 'Montgomery', 'State': 'AL', 'Zip': None, 'Country': None, 'Capacity': 7400}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/311.png,8
660,600003022020,101.5,-1.82,99.7,68.7,Slnd,Southland,60000302,NICHLS,10,0.05,11.95,Colonels,-6.25,106.2,99.9,193,Nicholls,2020,NICHLS,"{'StadiumID': 411, 'Active': True, 'Name': 'Stopher Gymnasium', 'Address': None, 'City': 'Thibodaux', 'State': 'LA', 'Zip': None, 'Country': None, 'Capacity': 3800}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/302.png,21
661,600003302020,103.9,1.05,104.9,65.3,SB,Sun Belt,60000330,SALA,11,0.063,-0.54,Jaguars,-1.01,103.1,102.0,155,South Alabama,2020,SALA,"{'StadiumID': 341, 'Active': True, 'Name': 'Mitchell Center', 'Address': None, 'City': 'Mobile', 'State': 'AL', 'Zip': None, 'Country': None, 'Capacity': 10041}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/330.png,20
662,600003172020,115.6,-16.18,99.4,70.8,Horz,Horizon League,60000317,IUPUI,25,-0.068,1.27,Jaguars,-3.07,103.6,100.5,328,IUPUI,2020,IUPUI,"{'StadiumID': 148, 'Active': True, 'Name': 'Indiana Farmers Coliseum', 'Address': None, 'City': 'Indianapolis', 'State': 'IN', 'Zip': None, 'Country': None, 'Capacity': 6800}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/0.png,7
663,600003272020,107.5,-3.29,104.2,67.3,SB,Sun Belt,60000327,ARKST,16,0.042,-0.17,Red Wolves,-0.47,102.8,102.4,206,Arkansas State,2020,ARKST,"{'StadiumID': 350, 'Active': True, 'Name': 'First National Bank Arena', 'Address': None, 'City': 'Jonesboro', 'State': 'AR', 'Zip': None, 'Country': None, 'Capacity': 10475}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/327.png,16
664,600003122020,105.1,-11.99,93.1,68.7,SWAC,Southwestern Athletic,60000312,GRMBST,15,0.046,5.03,Tigers,-9.04,105.6,96.6,309,Grambling State,2020,GRMBST,"{'StadiumID': 396, 'Active': True, 'Name': 'Fredrick C. Hobdy Assembly Center', 'Address': None, 'City': 'Grambling', 'State': 'LA', 'Zip': None, 'Country': None, 'Capacity': 7600}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/312.png,17
665,600003142020,105.3,4.72,110.0,68.0,Sum,Summit,60000314,SDKST,10,-0.022,-3.54,Jackrabbits,-4.79,105.5,100.7,119,South Dakota State,2020,SDKST,"{'StadiumID': 54, 'Active': True, 'Name': 'Frost Arena', 'Address': None, 'City': 'Brookings', 'State': 'SD', 'Zip': None, 'Country': None, 'Capacity': 6500}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/314.png,22
666,600003202020,104.9,3.34,108.2,70.4,Sum,Summit,60000320,ORAL,14,-0.103,12.03,Golden Eagles,-0.49,104.9,104.4,135,Oral Roberts,2020,ORAL,"{'StadiumID': 204, 'Active': True, 'Name': 'Mabee Center', 'Address': None, 'City': 'Tulsa', 'State': 'OK', 'Zip': None, 'Country': None, 'Capacity': 10575}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/0.png,17
667,600003322020,98.3,7.91,106.3,65.2,SB,Sun Belt,60000332,TXST,11,-0.05,0.28,Bobcats,-0.69,102.7,102.0,93,Texas State,2020,TXST,"{'StadiumID': 131, 'Active': True, 'Name': 'Strahan Coliseum', 'Address': None, 'City': 'San Marcos', 'State': 'TX', 'Zip': None, 'Country': None, 'Capacity': 10000}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/332.png,21
668,600003342020,94.4,26.95,121.3,71.9,WCC,West Coast,60000334,GNZG,2,0.05,-2.09,Bulldogs,2.42,101.0,103.5,2,Gonzaga,2020,GNZG,"{'StadiumID': 3, 'Active': True, 'Name': 'McCarthey Athletic Center', 'Address': None, 'City': 'Spokane', 'State': 'WA', 'Zip': None, 'Country': None, 'Capacity': 6000}",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/logos/ncaa/0.png,31
